* Measurement data saved by REW V5.13 Beta 7
* Source: Microphone (Umik-1  Gain: 18dB  ), MICROPHONE (Master Volume), Left channel, volume: 0.530
* Format:   1M Log Swept Sine, 1 sweep at -23.0 dB FS
* Dated: 12-Sep-2015 19:46:57
* REW Settings:
*  C-weighting compensation: Off
*  Target level: 75.0 dB
* Note: 
* Measurement: Sep 12 19:46:57
* Smoothing: None
* Frequency Step: 0.36621094 Hz
* Start Frequency: 20.141602 Hz
*
* Freq(Hz) SPL(dB) Phase(degrees)
14899.292 94.965 175.375
14899.658 94.987 175.286
14900.024 95.001 175.195
14900.391 95.006 175.124
14900.757 95.004 175.091
14901.123 95.000 175.113
14901.489 94.996 175.194
14901.855 94.997 175.326
14902.222 95.006 175.489
14902.588 95.024 175.656
14902.954 95.050 175.804
14903.320 95.082 175.917
14903.687 95.118 175.986
14904.053 95.155 176.008
14904.419 95.192 175.986
14904.785 95.225 175.929
14905.151 95.255 175.851
14905.518 95.280 175.767
14905.884 95.303 175.688
14906.250 95.326 175.617
14906.616 95.350 175.548
14906.982 95.376 175.470
14907.349 95.405 175.372
14907.715 95.434 175.245
14908.081 95.463 175.085
14908.447 95.490 174.887
14908.813 95.514 174.653
14909.180 95.533 174.386
14909.546 95.544 174.097
14909.912 95.549 173.801
14910.278 95.545 173.514
14910.645 95.536 173.249
14911.011 95.522 173.012
14911.377 95.506 172.805
14911.743 95.488 172.631
14912.109 95.469 172.489
14912.476 95.452 172.382
14912.842 95.438 172.302
14913.208 95.429 172.235
14913.574 95.427 172.159
14913.940 95.428 172.056
14914.307 95.431 171.913
14914.673 95.432 171.730
14915.039 95.429 171.517
14915.405 95.421 171.285
14915.771 95.408 171.044
14916.138 95.389 170.804
14916.504 95.365 170.572
14916.870 95.335 170.356
14917.236 95.302 170.163
14917.603 95.266 169.997
14917.969 95.229 169.858
14918.335 95.191 169.742
14918.701 95.152 169.647
14919.067 95.114 169.571
14919.434 95.075 169.513
14919.800 95.037 169.472
14920.166 95.001 169.442
14920.532 94.966 169.415
14920.898 94.932 169.382
14921.265 94.896 169.342
14921.631 94.857 169.299
14921.997 94.814 169.264
14922.363 94.767 169.249
14922.729 94.717 169.261
14923.096 94.663 169.307
14923.462 94.608 169.388
14923.828 94.552 169.511
14924.194 94.494 169.681
14924.561 94.437 169.906
14924.927 94.383 170.187
14925.293 94.334 170.521
14925.659 94.290 170.900
14926.025 94.254 171.314
14926.392 94.226 171.756
14926.758 94.206 172.219
14927.124 94.196 172.695
14927.490 94.195 173.174
14927.856 94.204 173.644
14928.223 94.223 174.090
14928.589 94.251 174.499
14928.955 94.287 174.857
14929.321 94.328 175.151
14929.688 94.372 175.376
14930.054 94.415 175.532
14930.420 94.453 175.631
14930.786 94.485 175.694
14931.152 94.509 175.746
14931.519 94.528 175.813
14931.885 94.543 175.913
14932.251 94.559 176.050
14932.617 94.578 176.220
14932.983 94.604 176.410
14933.350 94.638 176.603
14933.716 94.681 176.778
14934.082 94.731 176.919
14934.448 94.789 177.006
14934.814 94.851 177.026
14935.181 94.915 176.968
14935.547 94.978 176.828
14935.913 95.038 176.606
14936.279 95.091 176.309
14936.646 95.134 175.950
14937.012 95.167 175.543
14937.378 95.187 175.107
14937.744 95.195 174.660
14938.110 95.191 174.218
14938.477 95.176 173.795
14938.843 95.151 173.401
14939.209 95.119 173.041
14939.575 95.080 172.713
14939.941 95.035 172.415
14940.308 94.983 172.149
14940.674 94.922 171.920
14941.040 94.851 171.747
14941.406 94.772 171.655
14941.772 94.687 171.671
14942.139 94.600 171.816
14942.505 94.517 172.095
14942.871 94.446 172.495
14943.237 94.390 172.990
14943.604 94.353 173.542
14943.970 94.336 174.115
14944.336 94.337 174.674
14944.702 94.354 175.187
14945.068 94.385 175.628
14945.435 94.424 175.982
14945.801 94.466 176.246
14946.167 94.506 176.430
14946.533 94.540 176.558
14946.899 94.568 176.657
14947.266 94.590 176.753
14947.632 94.609 176.866
14947.998 94.626 177.006
14948.364 94.644 177.174
14948.730 94.667 177.364
14949.097 94.696 177.570
14949.463 94.731 177.779
14949.829 94.775 177.978
14950.195 94.828 178.148
14950.562 94.889 178.274
14950.928 94.956 178.338
14951.294 95.027 178.325
14951.660 95.100 178.226
14952.026 95.171 178.036
14952.393 95.235 177.761
14952.759 95.290 177.412
14953.125 95.332 177.013
14953.491 95.361 176.593
14953.857 95.376 176.180
14954.224 95.380 175.797
14954.590 95.377 175.457
14954.956 95.369 175.161
14955.322 95.360 174.900
14955.688 95.349 174.665
14956.055 95.338 174.446
14956.421 95.326 174.239
14956.787 95.312 174.041
14957.153 95.295 173.849
14957.520 95.276 173.668
14957.886 95.252 173.503
14958.252 95.224 173.367
14958.618 95.192 173.276
14958.984 95.158 173.243
14959.351 95.126 173.276
14959.717 95.098 173.375
14960.083 95.079 173.526
14960.449 95.071 173.714
14960.815 95.074 173.916
14961.182 95.089 174.112
14961.548 95.117 174.280
14961.914 95.155 174.398
14962.280 95.203 174.444
14962.646 95.257 174.400
14963.013 95.312 174.256
14963.379 95.363 174.015
14963.745 95.408 173.691
14964.111 95.442 173.302
14964.478 95.466 172.873
14964.844 95.479 172.421
14965.210 95.482 171.961
14965.576 95.475 171.505
14965.942 95.459 171.062
14966.309 95.435 170.646
14966.675 95.405 170.263
14967.041 95.372 169.918
14967.407 95.337 169.603
14967.773 95.302 169.306
14968.140 95.267 169.015
14968.506 95.229 168.722
14968.872 95.189 168.430
14969.238 95.144 168.147
14969.604 95.095 167.878
14969.971 95.042 167.626
14970.337 94.987 167.392
14970.703 94.928 167.176
14971.069 94.866 166.983
14971.436 94.800 166.819
14971.802 94.733 166.687
14972.168 94.664 166.586
14972.534 94.594 166.513
14972.900 94.524 166.464
14973.267 94.453 166.436
14973.633 94.381 166.434
14973.999 94.307 166.459
14974.365 94.234 166.512
14974.731 94.160 166.587
14975.098 94.085 166.684
14975.464 94.007 166.807
14975.830 93.927 166.970
14976.196 93.844 167.187
14976.562 93.762 167.468
14976.929 93.683 167.816
14977.295 93.609 168.225
14977.661 93.542 168.689
14978.027 93.482 169.203
14978.394 93.433 169.759
14978.760 93.395 170.347
14979.126 93.371 170.943
14979.492 93.361 171.518
14979.858 93.361 172.045
14980.225 93.368 172.508
14980.591 93.377 172.911
14980.957 93.385 173.268
14981.323 93.390 173.599
14981.689 93.392 173.923
14982.056 93.392 174.252
14982.422 93.391 174.596
14982.788 93.391 174.963
14983.154 93.394 175.354
14983.521 93.402 175.768
14983.887 93.417 176.193
14984.253 93.440 176.614
14984.619 93.471 177.018
14984.985 93.508 177.394
14985.352 93.550 177.736
14985.718 93.597 178.038
14986.084 93.648 178.295
14986.450 93.702 178.500
14986.816 93.757 178.650
14987.183 93.810 178.746
14987.549 93.860 178.795
14987.915 93.906 178.807
14988.281 93.947 178.793
14988.647 93.983 178.761
14989.014 94.016 178.719
14989.380 94.044 178.674
14989.746 94.069 178.631
14990.112 94.093 178.593
14990.479 94.117 178.555
14990.845 94.140 178.510
14991.211 94.164 178.448
14991.577 94.186 178.365
14991.943 94.205 178.262
14992.310 94.221 178.146
14992.676 94.232 178.025
14993.042 94.241 177.905
14993.408 94.247 177.786
14993.774 94.250 177.665
14994.141 94.252 177.539
14994.507 94.250 177.405
14994.873 94.245 177.267
14995.239 94.234 177.130
14995.605 94.218 177.005
14995.972 94.196 176.900
14996.338 94.171 176.825
14996.704 94.142 176.786
14997.070 94.112 176.787
14997.437 94.082 176.824
14997.803 94.052 176.894
14998.169 94.025 176.992
14998.535 93.999 177.112
14998.901 93.975 177.251
14999.268 93.952 177.406
14999.634 93.932 177.574
15000.000 93.913 177.756
15000.366 93.895 177.949
15000.732 93.880 178.153
15001.099 93.865 178.366
15001.465 93.851 178.585
15001.831 93.838 178.814
15002.197 93.824 179.059
15002.563 93.809 179.328
15002.930 93.796 179.632
15003.296 93.785 179.975
15003.662 93.780 -179.647
15004.028 93.780 -179.243
15004.395 93.788 -178.826
15004.761 93.803 -178.403
15005.127 93.824 -177.979
15005.493 93.851 -177.555
15005.859 93.885 -177.136
15006.226 93.926 -176.726
15006.592 93.974 -176.335
15006.958 94.029 -175.971
15007.324 94.090 -175.641
15007.690 94.157 -175.349
15008.057 94.228 -175.102
15008.423 94.302 -174.903
15008.789 94.378 -174.755
15009.155 94.455 -174.658
15009.521 94.531 -174.606
15009.888 94.605 -174.592
15010.254 94.679 -174.613
15010.620 94.752 -174.670
15010.986 94.823 -174.769
15011.353 94.892 -174.911
15011.719 94.957 -175.097
15012.085 95.016 -175.318
15012.451 95.067 -175.559
15012.817 95.112 -175.803
15013.184 95.150 -176.035
15013.550 95.184 -176.243
15013.916 95.217 -176.425
15014.282 95.252 -176.589
15014.648 95.291 -176.751
15015.015 95.332 -176.932
15015.381 95.376 -177.147
15015.747 95.419 -177.406
15016.113 95.457 -177.702
15016.479 95.490 -178.026
15016.846 95.517 -178.362
15017.212 95.539 -178.703
15017.578 95.555 -179.042
15017.944 95.566 -179.375
15018.311 95.572 -179.696
15018.677 95.573 -179.994
15019.043 95.570 179.739
15019.409 95.567 179.505
15019.775 95.565 179.298
15020.142 95.565 179.105
15020.508 95.566 178.916
15020.874 95.568 178.727
15021.240 95.570 178.541
15021.606 95.571 178.361
15021.973 95.574 178.188
15022.339 95.578 178.011
15022.705 95.584 177.822
15023.071 95.589 177.616
15023.438 95.592 177.395
15023.804 95.592 177.170
15024.170 95.589 176.951
15024.536 95.585 176.740
15024.902 95.581 176.534
15025.269 95.577 176.327
15025.635 95.571 176.118
15026.001 95.564 175.907
15026.367 95.556 175.698
15026.733 95.547 175.492
15027.100 95.537 175.285
15027.466 95.526 175.074
15027.832 95.512 174.860
15028.198 95.495 174.652
15028.564 95.475 174.459
15028.931 95.454 174.288
15029.297 95.434 174.138
15029.663 95.414 173.998
15030.029 95.396 173.860
15030.396 95.378 173.720
15030.762 95.360 173.580
15031.128 95.340 173.445
15031.494 95.319 173.317
15031.860 95.299 173.195
15032.227 95.278 173.075
15032.593 95.256 172.958
15032.959 95.233 172.847
15033.325 95.210 172.745
15033.691 95.187 172.651
15034.058 95.164 172.559
15034.424 95.141 172.462
15034.790 95.117 172.356
15035.156 95.089 172.246
15035.522 95.056 172.147
15035.889 95.020 172.072
15036.255 94.981 172.030
15036.621 94.940 172.024
15036.987 94.899 172.057
15037.354 94.859 172.134
15037.720 94.820 172.261
15038.086 94.785 172.441
15038.452 94.759 172.668
15038.818 94.743 172.923
15039.185 94.737 173.183
15039.551 94.742 173.427
15039.917 94.754 173.645
15040.283 94.774 173.833
15040.649 94.799 173.990
15041.016 94.832 174.105
15041.382 94.870 174.169
15041.748 94.912 174.170
15042.114 94.955 174.104
15042.480 94.997 173.973
15042.847 95.038 173.783
15043.213 95.075 173.537
15043.579 95.110 173.231
15043.945 95.139 172.863
15044.312 95.161 172.431
15044.678 95.171 171.945
15045.044 95.169 171.420
15045.410 95.153 170.876
15045.776 95.121 170.334
15046.143 95.075 169.816
15046.509 95.014 169.345
15046.875 94.940 168.945
15047.241 94.857 168.635
15047.607 94.769 168.429
15047.974 94.681 168.328
15048.340 94.597 168.318
15048.706 94.520 168.378
15049.072 94.451 168.484
15049.438 94.391 168.614
15049.805 94.337 168.751
15050.171 94.289 168.885
15050.537 94.244 169.011
15050.903 94.201 169.133
15051.270 94.159 169.253
15051.636 94.118 169.379
15052.002 94.079 169.511
15052.368 94.042 169.648
15052.734 94.007 169.783
15053.101 93.976 169.906
15053.467 93.945 170.008
15053.833 93.914 170.084
15054.199 93.879 170.137
15054.565 93.839 170.177
15054.932 93.791 170.221
15055.298 93.736 170.288
15055.664 93.675 170.400
15056.030 93.609 170.572
15056.396 93.542 170.814
15056.763 93.477 171.128
15057.129 93.416 171.505
15057.495 93.362 171.934
15057.861 93.316 172.399
15058.228 93.276 172.886
15058.594 93.242 173.391
15058.960 93.213 173.914
15059.326 93.189 174.463
15059.692 93.171 175.044
15060.059 93.162 175.652
15060.425 93.165 176.271
15060.791 93.177 176.884
15061.157 93.199 177.478
15061.523 93.228 178.049
15061.890 93.263 178.605
15062.256 93.305 179.154
15062.622 93.356 179.694
15062.988 93.419 -179.790
15063.354 93.495 -179.322
15063.721 93.581 -178.927
15064.087 93.675 -178.626
15064.453 93.773 -178.428
15064.819 93.872 -178.333
15065.186 93.968 -178.337
15065.552 94.059 -178.430
15065.918 94.143 -178.601
15066.284 94.219 -178.840
15066.650 94.285 -179.135
15067.017 94.340 -179.475
15067.383 94.384 -179.847
15067.749 94.414 179.764
15068.115 94.432 179.378
15068.481 94.437 179.014
15068.848 94.431 178.691
15069.214 94.416 178.429
15069.580 94.395 178.240
15069.946 94.373 178.133
15070.312 94.354 178.102
15070.679 94.343 178.132
15071.045 94.342 178.190
15071.411 94.352 178.240
15071.777 94.372 178.250
15072.144 94.395 178.198
15072.510 94.418 178.081
15072.876 94.437 177.911
15073.242 94.450 177.705
15073.608 94.456 177.481
15073.975 94.456 177.251
15074.341 94.450 177.022
15074.707 94.439 176.797
15075.073 94.423 176.577
15075.439 94.402 176.363
15075.806 94.376 176.159
15076.172 94.343 175.970
15076.538 94.303 175.809
15076.904 94.257 175.690
15077.271 94.204 175.632
15077.637 94.149 175.648
15078.003 94.095 175.743
15078.369 94.044 175.913
15078.735 94.001 176.147
15079.102 93.966 176.430
15079.468 93.942 176.745
15079.834 93.929 177.072
15080.200 93.926 177.388
15080.566 93.934 177.670
15080.933 93.947 177.902
15081.299 93.962 178.081
15081.665 93.975 178.219
15082.031 93.984 178.339
15082.397 93.990 178.466
15082.764 93.996 178.618
15083.130 94.004 178.801
15083.496 94.019 179.001
15083.862 94.042 179.198
15084.229 94.074 179.365
15084.595 94.113 179.479
15084.961 94.155 179.527
15085.327 94.197 179.504
15085.693 94.235 179.417
15086.060 94.267 179.278
15086.426 94.291 179.104
15086.792 94.307 178.914
15087.158 94.315 178.724
15087.524 94.316 178.547
15087.891 94.312 178.393
15088.257 94.305 178.268
15088.623 94.297 178.171
15088.989 94.289 178.096
15089.355 94.283 178.034
15089.722 94.280 177.972
15090.088 94.277 177.899
15090.454 94.275 177.808
15090.820 94.271 177.697
15091.187 94.264 177.567
15091.553 94.254 177.420
15091.919 94.239 177.258
15092.285 94.217 177.088
15092.651 94.186 176.921
15093.018 94.146 176.776
15093.384 94.097 176.677
15093.750 94.040 176.649
15094.116 93.979 176.707
15094.482 93.918 176.862
15094.849 93.862 177.113
15095.215 93.813 177.450
15095.581 93.776 177.860
15095.947 93.754 178.321
15096.313 93.748 178.804
15096.680 93.760 179.277
15097.046 93.787 179.706
15097.412 93.829 -179.938
15097.778 93.880 -179.678
15098.145 93.935 -179.524
15098.511 93.990 -179.477
15098.877 94.041 -179.528
15099.243 94.082 -179.661
15099.609 94.113 -179.851
15099.976 94.132 179.928
15100.342 94.140 179.697
15100.708 94.138 179.473
15101.074 94.127 179.261
15101.440 94.109 179.063
15101.807 94.083 178.883
15102.173 94.048 178.729
15102.539 94.005 178.615
15102.905 93.954 178.555
15103.271 93.897 178.564
15103.638 93.837 178.648
15104.004 93.775 178.812
15104.370 93.714 179.061
15104.736 93.655 179.397
15105.103 93.602 179.820
15105.469 93.557 -179.673
15105.835 93.525 -179.092
15106.201 93.507 -178.455
15106.567 93.505 -177.787
15106.934 93.522 -177.118
15107.300 93.554 -176.476
15107.666 93.601 -175.883
15108.032 93.659 -175.353
15108.398 93.724 -174.892
15108.765 93.795 -174.496
15109.131 93.870 -174.164
15109.497 93.947 -173.892
15109.863 94.026 -173.679
15110.229 94.105 -173.524
15110.596 94.184 -173.422
15110.962 94.260 -173.366
15111.328 94.335 -173.351
15111.694 94.409 -173.373
15112.061 94.481 -173.436
15112.427 94.551 -173.543
15112.793 94.617 -173.695
15113.159 94.677 -173.887
15113.525 94.731 -174.107
15113.892 94.778 -174.344
15114.258 94.820 -174.590
15114.624 94.856 -174.842
15114.990 94.886 -175.099
15115.356 94.912 -175.360
15115.723 94.931 -175.620
15116.089 94.943 -175.869
15116.455 94.950 -176.099
15116.821 94.951 -176.300
15117.188 94.948 -176.466
15117.554 94.943 -176.593
15117.920 94.935 -176.679
15118.286 94.928 -176.722
15118.652 94.922 -176.722
15119.019 94.918 -176.680
15119.385 94.919 -176.602
15119.751 94.926 -176.495
15120.117 94.938 -176.367
15120.483 94.958 -176.224
15120.850 94.985 -176.075
15121.216 95.020 -175.929
15121.582 95.065 -175.799
15121.948 95.117 -175.698
15122.314 95.177 -175.641
15122.681 95.243 -175.636
15123.047 95.314 -175.691
15123.413 95.388 -175.812
15123.779 95.465 -176.007
15124.146 95.542 -176.283
15124.512 95.617 -176.648
15124.878 95.686 -177.101
15125.244 95.748 -177.638
15125.610 95.798 -178.247
15125.977 95.834 -178.911
15126.343 95.856 -179.614
15126.709 95.861 179.665
15127.075 95.851 178.943
15127.441 95.825 178.240
15127.808 95.783 177.573
15128.174 95.728 176.958
15128.540 95.659 176.410
15128.906 95.579 175.946
15129.272 95.491 175.581
15129.639 95.396 175.328
15130.005 95.299 175.197
15130.371 95.204 175.185
15130.737 95.116 175.283
15131.104 95.036 175.473
15131.470 94.967 175.738
15131.836 94.910 176.063
15132.202 94.866 176.437
15132.568 94.835 176.844
15132.935 94.820 177.269
15133.301 94.820 177.686
15133.667 94.834 178.075
15134.033 94.861 178.416
15134.399 94.898 178.697
15134.766 94.942 178.909
15135.132 94.993 179.045
15135.498 95.046 179.102
15135.864 95.101 179.078
15136.230 95.153 178.978
15136.597 95.200 178.812
15136.963 95.242 178.595
15137.329 95.278 178.337
15137.695 95.308 178.048
15138.062 95.332 177.732
15138.428 95.350 177.396
15138.794 95.362 177.044
15139.160 95.369 176.681
15139.526 95.370 176.308
15139.893 95.365 175.925
15140.259 95.355 175.529
15140.625 95.338 175.121
15140.991 95.311 174.708
15141.357 95.274 174.306
15141.724 95.227 173.933
15142.090 95.171 173.605
15142.456 95.107 173.338
15142.822 95.037 173.138
15143.188 94.964 173.011
15143.555 94.890 172.958
15143.921 94.816 172.979
15144.287 94.744 173.073
15144.653 94.676 173.237
15145.020 94.613 173.469
15145.386 94.558 173.762
